name,geometry,@id,direction
ကျိုက်ခေါက် ဘုရား ကုန်း မှတ်တိုက် မှတ်တိုင်,POINT (96.2693218 16.7296602),node/4882693784,south
ကျိုက်ခေါက် ဘုရား ကုန်း မှတ်တိုက် မှတ်တိုင်,POINT (96.2693949 16.7296562),node/4882693785,north
ကျိုက်ဝိုင်း ဘုရား မှတ်တိုင်,POINT (96.1286844 16.866689),node/4855205517,E; INBOUND; Outbound; W; south; west
ကျိုက်ဝိုင်း ဘုရား မှတ်တိုင်,POINT (96.1294817 16.8665143),node/4855205518,E; OUTBOUND; east; inbound; north
ကျိုက်အင်း မှတ်တိုင်,POINT (96.2892144 16.7187226),node/4871062949,east; forward; north
ကျိုက်အင်း မှတ်တိုင်,POINT (96.2890281 16.7187116),node/4871062950,east; south; southeast
ကျုံးကြီး ဂိတ် မှတ်တိုင်,POINT (96.1366898 16.7777225),node/4840903078,Outbound
ကျုံးကြီး ဂိတ် မှတ်တိုင်,POINT (96.136559 16.7773253),node/4840925626,Inbound; east
ကျောက် လမ်း မှတ်တိုင်,POINT (96.2340611 16.8835688),node/4858911204,inbound; south
ကျောက် လမ်း မှတ်တိုင်,POINT (96.2342445 16.8834542),node/4858911205,north; outbound
ကျောက်ကုန်း မှတ်တိုင်,POINT (96.1698335 16.8313284),node/4836605190,east; north
ကျောက်ကုန်း မှတ်တိုင်,POINT (96.1697116 16.8312548),node/4836605191,outbound; south
ကျောက်တန်း မှတ်တိုင်,POINT (96.3273316 16.6332046),node/4871664871,east; southeast
ကျောက်တန်း မှတ်တိုင်,POINT (96.3273857 16.6332362),node/4871664872,east; forward
ကျောက်တိုင် မှတ်တိုင်,POINT (96.195963 16.8037475),node/4841330928,E; east; north
ကျောက်တိုင် မှတ်တိုင်,POINT (96.1961053 16.8042088),node/4841330929,E; east; outbound; south; southeast
ကျောက်တိုင် မှတ်တိုင်,POINT (96.1962838 16.8042967),node/4841330930,E; east; forward; inbound; north; south
ကျောက်တိုင် / တိရစ္ဆာန်ဥယျာဉ် မှတ်တိုင်,POINT (96.1572059 16.7887788),node/4847208688,S; inbound; north east; outbound; southwest
ကျောက်တိုင် / တိရစ္ဆာန်ဥယျာဉ် မှတ်တိုင်,POINT (96.1574074 16.7889731),node/4863208321,N; S; inbound; north east; northeast
ကျောက်မြောင်း ဈေး မှတ်တိုင်,POINT (96.1755955 16.8041865),node/4868919394,E; east; inbound; north; outbound; south
ကျောက်မြောင်း ဈေး မှတ်တိုင်,POINT (96.1757553 16.8040407),node/4868919395,E; east; north; northeast; south
ကျောက်ရေတွင်း မှတ်တိုင်,POINT (96.1537227 16.8895288),node/4846994493,W; inbound; south; southeast; southwest; west
ကျောက်ရေတွင်း မှတ်တိုင်,POINT (96.1543117 16.8879309),node/4847002840,E; N; east; north; northeast
ကျောက်လမ်း မှတ်တိုင်,POINT (96.1878988 16.9316877),node/4854973470,
ကျောက်လမ်း မှတ်တိုင်,POINT (96.2568496 16.8635422),node/5903081018,outbound
ကျောက်လမ်း မှတ်တိုင်,POINT (96.2569021 16.8635351),node/5903084486,outbound
ကျောင်း ရှေ့ မှတ်တိုင်,POINT (96.1260799 16.8002866),node/4836001128,E; Inbound; north; south
ကျောင်း လမ်း မှတ်တိုင်,POINT (96.2005772 16.8196443),node/4836437067,east; northeast; south
ကျောင်း လမ်း မှတ်တိုင်,POINT (96.2006668 16.8199279),node/4836437068,inbound; north; west
ကျောင်း လမ်း မှတ်တိုင်,POINT (96.1937455 16.8715248),node/4840933088,Northeast; S; north; north east; outbound
ကျောင်း လမ်း မှတ်တိုင်,POINT (96.1931114 16.8712976),node/4840933089,S; Southwest; north east; outbound; south
ကျောင်း လမ်း မှတ်တိုင်,POINT (96.1585956 16.8767392),node/4861071162,north
ကျောင်း လမ်း မှတ်တိုင်,POINT (96.1584993 16.8766585),node/4861071163,south; southeast
ကျောင်းကွေ့ မှတ်တိုင်,POINT (96.1366024 16.8479197),node/4841131085,Northeast; north; outbound
ကျောင်းကွေ့ မှတ်တိုင်,POINT (96.1364412 16.8480121),node/4841131086,Southwest; inbound; south
ကျောင်းကွေ့ / ထူပါရုံ မှတ်တိုင်,POINT (96.2065582 16.80378),node/4840907096,E; east
ကျောင်းကွေ့ / ထူပါရုံ မှတ်တိုင်,POINT (96.2065378 16.8037388),node/4840907097,E; east; north; west
ကျောင်းကွေ့ / ထူပါရုံ မှတ်တိုင်,POINT (96.2058875 16.8038155),node/4849053670,E; east; forward; inbound; north; south
ကျောင်းကွေ့ / ထူပါရုံ မှတ်တိုင်,POINT (96.2058859 16.8037747),node/4849053671,E; east; outbound; south; southeast
ကျောင်းကွေ့ မှတ်တိုင်,POINT (96.1750108 16.8896755),node/4848817230,northwest; outbound; south; southwest
ကျောင်းကွေ့ မှတ်တိုင်,POINT (96.17469 16.8893514),node/4848817231,east; north; northeast; southeast
ကျောင်းကွေ့ မှတ်တိုင်,POINT (96.1580501 16.8813883),node/4861081324,south; southeast
ကျောင်းကွေ့ မှတ်တိုင်,POINT (96.1580352 16.8814776),node/4861081325,north
ကျောင်းဂိတ် မှတ်တိုင်,POINT (96.0972915 16.9179909),node/4847031342,E; INBOUND; Intbound; north; northeast; south
ကျောင်းဂိတ် မှတ်တိုင်,POINT (96.0975306 16.9178978),node/4847031343,OUTBOUND; W; norhtwest; north; southwest
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2025656 16.7792122),node/4849337193,S; inbound
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2026198 16.778857),node/4849337194,N; outbound
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1265833 16.8255249),node/4190246448,Inbound; Southwest; south; west
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1238534 16.803906),node/4614875829,E; southeast
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.0459326 16.899699),node/4836264561,East; Outbound; north; northeast
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.0458919 16.8998634),node/4836264562,inbound; south; southwest; west
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1321934 16.8264871),node/4855098601,S; south; west
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1266201 16.8254307),node/4855304511,Northeast; Outbound; east; north
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2487743 16.8755907),node/4863249998,outbound
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2489629 16.875354),node/4863249999,inbound
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1328168 16.8262818),node/4884800354,S; east; north
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1233567 16.8037419),node/4910418528,E; southeast
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2524594 16.9112704),node/4859069732,inbound; south
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2525483 16.9112766),node/4859071559,north; outbound
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.131886 17.0310775),node/4841293255,Inbound; inbound; south; west
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1322375 17.0312971),node/4841293256,N; Outbound; east; north; outbound
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2313522 16.8543926),node/4863416736,outboundinbound; west
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.2314359 16.8543496),node/4863428784,east; outboundinbound
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1724695 16.8154399),node/4863778132,inbound; outbound; south
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.0828013 17.005124),node/4873382233,south
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.0827508 17.0051949),node/4873382234,north
ကျောင်းရှေ့ မှတ်တိုင်,POINT (96.1726434 16.8154018),node/5593805742,east; north; outbound; south
ကျောင်လမ်း မှတ်တိုင်,POINT (96.1879506 16.9315738),node/4861152764,
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.2032288 16.8954767),node/4672357390,Southwest; inbound; north; outbound; south
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.0401471 16.8900014),node/4836241973,East; Outbound; north; northeast
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.0400535 16.8901109),node/4836241974,inbound; south; southwest; west
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.1675033 16.9207579),node/4854836424,east; north
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.1678091 16.9209082),node/4854836425,south; west
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.138746 16.8257404),node/4855110999,S; east; north
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.1387097 16.8257562),node/4855111000,S; south; west
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.2036138 16.8945687),node/4868943748,Northeast; east; north; northeast; south
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.1732228 16.7882237),node/4880766293,
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.1728813 16.787193),node/4883124400,
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.1693276 16.9140979),node/5025656486,W
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.1693695 16.9139847),node/5025656487,E
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.0998205 16.9525908),node/4873559994,east; north; southwest
ကျောင်းလမ်း မှတ်တိုင်,POINT (96.099317 16.9533361),node/4873559995,north; northeast; south; southeast; west
ကျောင်းလမ်းထိပ် မှတ်တိုင်,POINT (96.2114667 16.8898716),node/4836223399,south
ကျောင်းလမ်းထိပ် မှတ်တိုင်,POINT (96.2113039 16.8897213),node/4836223400,north
ကျောင်းလေး ရှေ့ မှတ်တိုင်,POINT (96.1830612 16.8936225),node/4848793924,east; north; northeast; southeast
ကျောင်းလေး ရှေ့ မှတ်တိုင်,POINT (96.1830346 16.893721),node/4898730358,northwest; outbound; south; southwest
ကျော်စွာ မှတ်တိုင်,POINT (96.0763218 16.9714655),node/4877719685,Intbound; south; southeast; southwest; west
ကျော်စွာ မှတ်တိုင်,POINT (96.0763761 16.9716351),node/4877733350,east; north; northeast
ကရင်ဆိပ်သမ မှတ်တိုင်,POINT (96.3662864 16.7630946),node/4841091779,west
ကရင်ဆိပ်သမ မှတ်တိုင်,POINT (96.3661796 16.7628621),node/4841091780,east
ကရင်ဆိပ်အနောက်ဖျား မှတ်တိုင်,POINT (96.3624601 16.7635172),node/4841087208,west
ကရင်ဆိပ်အနောက်ဖျား မှတ်တိုင်,POINT (96.3624477 16.7633952),node/4841087209,east
ကြက်ခြံပေါက် မှတ်တိုင်,POINT (95.9857292 17.1749899),node/4903365229,
ကြက်ခြံပေါက် မှတ်တိုင်,POINT (95.9858178 17.1750941),node/4903365230,
ကြက်ဖြူကန် မှတ်တိုင်,POINT (96.1066224 17.0782023),node/4903157664,Inbound; inbound
ကြက်ဖြူကန် မှတ်တိုင်,POINT (96.106758 17.0782859),node/4903157665,Outbound; outbound
ကြံ့ခိုင်ရေး မှတ်တိုင်,POINT (96.1172752 17.0607765),node/4903149259,Inbound; inbound
ကြံ့ခိုင်ရေး မှတ်တိုင်,POINT (96.1173986 17.0607942),node/5601418834,Outbound; outbound
ကြည့်မြင့်တိုင် စာတိုက် မှတ်တိုင်,POINT (96.1222758 16.8042736),node/4846908733,E; Northeast; north; northwest; southeast
ကြည့်မြင့်တိုင် စာတိုက် မှတ်တိုင်,POINT (96.1221495 16.8041776),node/4846908734,E; Intbound; Southwest; south; southeast
ကြည့်မြင်တိုင်ညဈေး မှတ်တိုင်,POINT (96.1260203 16.809455),node/4836011767,Outbound; north; west
ကြည့်မြင်တိုင်ညဈေး မှတ်တိုင်,POINT (96.1259312 16.8099346),node/4836011768,Inbound; east; north; south
ကြည့်မြင်တိုင်ဘူတာ မှတ်တိုင်,POINT (96.1258893 16.8063881),node/4836001129,Outbound; north; west
ကြည့်မြင်တိုင်ဘူတာ မှတ်တိုင်,POINT (96.1257449 16.8063051),node/4836001130,Inbound; east; north; south
ကြယ်ငါးပွင့် မှတ်တိုင်,POINT (96.2099836 16.7912939),node/4849313677,E; S; east; inbound; north; outbound
ကြယ်ငါးပွင့် မှတ်တိုင်,POINT (96.2096662 16.7912503),node/4849313678,E; N; east; outbound; south
ကြယ်ငါးပွင့် မှတ်တိုင်,POINT (96.1671353 16.7722507),node/4858992556,east; southeast
ကြယ်ငါးပွင့် မှတ်တိုင်,POINT (96.16697 16.7723409),node/4858992557,inbound; north; south; west
ကြွေ ( ၁ ) မှတ်တိုင်,POINT (96.1205123 16.8613027),node/4855234622,E; Outbound; W; south; southwest; west
